ARI,SFG,L
ARI,SFG,W
ARI,SFG,L
ARI,LAD,W-wo
ARI,LAD,W
ARI,LAD,L
ARI,SDP,W
ARI,SDP,L
ARI,SDP,L
ARI,SFG,W
ARI,SFG,W
ARI,SFG,L
ARI,SFG,W
ARI,TEX,L
ARI,TEX,W
ARI,PIT,L
ARI,PIT,L
ARI,PIT,L
ARI,COL,L
ARI,COL,W
ARI,COL,W
ARI,LAD,L
ARI,LAD,L
ARI,LAD,L-wo
ARI,COL,W
ARI,COL,W
ARI,SDP,W
ARI,SDP,L
ARI,SDP,L
ARI,SDP,W
ARI,WSN,L
ARI,WSN,W
ARI,WSN,L
ARI,PHI,L
ARI,PHI,L
ARI,PHI,L
ARI,MIA,W
ARI,MIA,W
ARI,MIA,W
ARI,MIA,W
ARI,CHC,W-wo
ARI,CHC,L
ARI,CHC,W
ARI,STL,L-wo
ARI,STL,L
ARI,STL,L-wo
ARI,MIL,W
ARI,MIL,W
ARI,MIL,L-wo
ARI,ATL,L
ARI,ATL,W
ARI,ATL,W
ARI,NYM,L
ARI,NYM,W
ARI,NYM,W
ARI,NYM,L
ARI,LAD,L
ARI,LAD,L
ARI,LAD,L-wo
ARI,SFG,W
ARI,SFG,W
ARI,SFG,W
ARI,LAA,W
ARI,LAA,L
ARI,LAA,W
ARI,LAA,L
ARI,SDP,W
ARI,SDP,L
ARI,SDP,W
ARI,COL,L
ARI,COL,W
ARI,COL,L
ARI,SDP,L
ARI,SDP,L
ARI,SDP,W
ARI,LAD,W
ARI,LAD,L
ARI,LAD,L
ARI,COL,W
ARI,COL,W-wo
ARI,COL,W
ARI,COL,L
ARI,TEX,W
ARI,TEX,W
ARI,NYM,L
ARI,NYM,L
ARI,NYM,L
ARI,SFG,L
ARI,SFG,L
ARI,SFG,L
ARI,MIA,W
ARI,MIA,L
ARI,MIA,L
ARI,MIL,W
ARI,MIL,L
ARI,MIL,W
ARI,MIL,W
ARI,SEA,W
ARI,SEA,W
ARI,SEA,W
ARI,HOU,W
ARI,HOU,L
ARI,HOU,L
ARI,WSN,W
ARI,WSN,L
ARI,WSN,W
ARI,WSN,L
ARI,CIN,W
ARI,CIN,L
ARI,CIN,W-wo
ARI,PHI,W
ARI,PHI,W
ARI,PHI,L
ARI,ATL,L
ARI,ATL,W
ARI,ATL,L-wo
ARI,PIT,W
ARI,PIT,L-wo
ARI,PIT,L
ARI,CIN,W
ARI,CIN,W
ARI,CIN,W
ARI,CIN,W
ARI,STL,L
ARI,STL,L
ARI,STL,L
ARI,STL,L
ARI,OAK,W
ARI,OAK,L
ARI,OAK,L
ARI,COL,L-wo
ARI,COL,W
ARI,COL,W
ARI,COL,L
ARI,CHC,L
ARI,CHC,L
ARI,CHC,L
ARI,SFG,W
ARI,SFG,L
ARI,SFG,W
ARI,LAD,W
ARI,LAD,L
ARI,LAD,L
ARI,SDP,L
ARI,SDP,W
ARI,SDP,L
ARI,SFG,W
ARI,SFG,W
ARI,SFG,L
ARI,LAD,W
ARI,LAD,W
ARI,LAD,L
ARI,LAD,L
ARI,SDP,W
ARI,SDP,L
ARI,SDP,W
ARI,COL,W-wo
ARI,COL,W
ARI,COL,W
ARI,HOU,L
ARI,HOU,L
ARI,HOU,W
