MIL,COL,L
MIL,COL,L
MIL,COL,L
MIL,PIT,L
MIL,PIT,W
MIL,PIT,L
MIL,STL,W
MIL,STL,L
MIL,STL,L
MIL,PIT,L
MIL,PIT,L
MIL,PIT,L
MIL,CIN,L
MIL,CIN,L
MIL,CIN,L
MIL,CIN,W
MIL,STL,L
MIL,STL,L
MIL,STL,W
MIL,CIN,L
MIL,CIN,L
MIL,CIN,W
MIL,CHC,L
MIL,CHC,W
MIL,CHC,W
MIL,LAD,W
MIL,LAD,L
MIL,LAD,W
MIL,LAD,L
MIL,CHC,L
MIL,CHC,W
MIL,CHC,W-wo
MIL,CHW,W
MIL,CHW,L
MIL,CHW,L
MIL,NYM,W
MIL,NYM,L
MIL,NYM,L
MIL,DET,W
MIL,DET,W
MIL,DET,L
MIL,ATL,L
MIL,ATL,W
MIL,ATL,L-wo
MIL,ATL,L
MIL,SFG,L
MIL,SFG,L
MIL,SFG,L
MIL,ARI,L
MIL,ARI,L
MIL,ARI,W-wo
MIL,STL,W
MIL,STL,L
MIL,STL,L
MIL,MIN,W
MIL,MIN,W
MIL,MIN,L
MIL,PIT,W
MIL,PIT,W
MIL,PIT,L
MIL,WSN,W
MIL,WSN,W
MIL,WSN,L
MIL,WSN,L
MIL,KCR,L
MIL,KCR,L
MIL,KCR,L
MIL,KCR,L
MIL,COL,W
MIL,COL,L
MIL,COL,L
MIL,NYM,W
MIL,NYM,W
MIL,NYM,L
MIL,MIN,W
MIL,MIN,L
MIL,MIN,W
MIL,PHI,W
MIL,PHI,W
MIL,PHI,W
MIL,PHI,W
MIL,CIN,W
MIL,CIN,W
MIL,CIN,W
MIL,ATL,L
MIL,ATL,L
MIL,ATL,W
MIL,LAD,L
MIL,LAD,W
MIL,LAD,L
MIL,PIT,W
MIL,PIT,W
MIL,PIT,W
MIL,CLE,W
MIL,CLE,L
MIL,ARI,L
MIL,ARI,W
MIL,ARI,L
MIL,ARI,L
MIL,SFG,L
MIL,SFG,W
MIL,SFG,L
MIL,CHC,L
MIL,CHC,L
MIL,CHC,L
MIL,CHC,L
MIL,SDP,L
MIL,SDP,W
MIL,SDP,W
MIL,SDP,W
MIL,STL,L
MIL,STL,L
MIL,STL,W
MIL,CHC,L
MIL,CHC,L-wo
MIL,CHC,L
MIL,PHI,W
MIL,PHI,W
MIL,PHI,W
MIL,MIA,L
MIL,MIA,L
MIL,MIA,W
MIL,WSN,W
MIL,WSN,L
MIL,WSN,L
MIL,CLE,L
MIL,CLE,L
MIL,CIN,W
MIL,CIN,L
MIL,CIN,W
MIL,PIT,W
MIL,PIT,W
MIL,PIT,W
MIL,CIN,W
MIL,CIN,W
MIL,CIN,L
MIL,MIA,W
MIL,MIA,L
MIL,MIA,L
MIL,PIT,W
MIL,PIT,L
MIL,PIT,L
MIL,PIT,L-wo
MIL,STL,L
MIL,STL,L
MIL,STL,L
MIL,CIN,L
MIL,CIN,L
MIL,CIN,W
MIL,CHC,L
MIL,CHC,L
MIL,CHC,W
MIL,STL,L
MIL,STL,W
MIL,STL,L
MIL,STL,W
MIL,SDP,W
MIL,SDP,W
MIL,SDP,L
MIL,CHC,L
MIL,CHC,L
MIL,CHC,L
